timestamp,Above 0,Above 5,Above 10,Above 15,Above 20,Above 25,Above 30,Above 35,Above 40,Above 45,Above 48,Above 50,Above 52,Above 55,Above 57,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2025-02-21T18:00:00Z,,,,,58.00,,,,39.50,43.17,,14.00,,33.00,,12.46,34.00,21.00,27.50,25.00,,14.00,
2025-02-21T19:00:00Z,,,,,58.00,,,,70.25,44.41,,43.13,,33.00,,12.46,34.00,21.00,27.50,25.00,,14.00,
2025-02-21T20:00:00Z,,,,,58.00,75.00,,,70.25,44.41,,43.13,,33.00,,12.46,34.00,21.00,27.50,25.00,,14.00,
2025-02-21T21:00:00Z,,,,,58.00,75.00,,,70.25,45.00,,43.13,,33.00,,12.46,34.00,21.00,27.50,25.00,,14.00,
2025-02-21T22:00:00Z,,,,,58.00,75.00,,,70.25,45.00,,43.13,,33.00,,20.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-21T23:00:00Z,,,,,58.00,74.77,,,31.17,45.00,,43.13,,33.00,,20.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T00:00:00Z,,,,,58.00,74.77,,,63.66,45.00,,43.13,,33.00,,20.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T01:00:00Z,,,,,58.00,74.77,,,51.88,45.00,,43.13,,36.01,,20.04,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T02:00:00Z,,,,,58.00,74.77,,,51.88,46.87,,43.13,,36.01,,20.04,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T04:00:00Z,,,,,58.00,76.98,,,51.88,46.87,,43.13,,36.01,,12.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T05:00:00Z,,,,,58.00,76.98,,,51.88,48.43,,43.13,,36.01,,12.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T06:00:00Z,,,,,63.00,83.66,,,67.00,49.81,,43.13,,36.01,,12.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T07:00:00Z,,,,,63.00,86.65,,,67.00,49.81,,12.37,,36.01,,12.00,34.00,21.00,27.50,25.00,,14.00,
2025-02-22T08:00:00Z,,,,67.00,64.00,75.68,,,63.96,52.00,,12.37,,36.01,,22.71,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T15:00:00Z,,,,67.00,64.00,75.68,,,61.00,50.18,,12.37,,36.01,,22.71,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T16:00:00Z,,,,67.00,64.00,82.89,,,67.00,50.18,,12.37,,36.01,,22.71,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T17:00:00Z,,,,67.00,64.00,82.89,,,54.00,50.18,,12.37,,36.01,,22.71,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T18:00:00Z,,,,67.00,64.00,82.89,,,54.00,49.00,,21.00,,36.01,,17.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T21:00:00Z,,,,67.00,94.50,86.00,,,54.00,49.00,,21.00,,36.01,,17.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-22T23:00:00Z,,,,67.00,94.50,86.38,,,54.00,49.00,,21.00,,36.01,,17.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T00:00:00Z,,,,67.00,94.50,86.38,,,54.00,50.00,,21.00,,36.01,,17.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T01:00:00Z,,,,67.00,94.50,87.94,,,54.00,52.61,,21.00,,38.00,,17.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T02:00:00Z,,,,67.00,94.50,87.94,,,39.75,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T05:00:00Z,,,,67.00,94.50,87.94,,,74.00,53.00,,35.65,,38.00,,22.31,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T06:00:00Z,,,,67.00,94.50,87.94,,,74.00,53.00,,36.00,,38.00,,22.00,34.00,21.00,27.50,25.00,,18.00,
2025-02-23T07:00:00Z,,,,67.00,94.50,87.94,,,74.00,53.00,,36.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T08:00:00Z,,,,67.00,94.50,87.94,,,74.00,53.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T17:00:00Z,,,,67.00,94.50,83.00,,,74.00,53.00,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T19:00:00Z,,,,67.00,94.50,83.00,,,74.00,53.76,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T20:00:00Z,,,,67.00,94.50,87.93,84.00,,74.00,53.76,,35.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T21:00:00Z,,,,67.00,94.50,87.93,84.00,,74.00,54.00,,35.00,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-23T23:00:00Z,,,,67.00,94.50,87.93,84.00,,74.00,54.00,,35.06,,38.00,,21.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T00:00:00Z,,,,67.00,94.50,90.35,82.00,,74.00,54.00,,35.06,,38.00,,23.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T01:00:00Z,,,,67.00,94.50,90.35,82.00,,74.00,54.00,,35.06,,38.00,,22.18,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T03:00:00Z,,,,67.00,94.50,88.79,82.00,,74.00,54.00,,35.06,,38.00,,22.18,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T04:00:00Z,,,,67.00,94.50,88.79,82.00,,74.00,54.00,,38.00,,38.00,,22.18,34.00,21.00,27.50,3.00,,18.00,
2025-02-24T06:00:00Z,,,,67.00,94.50,88.79,82.00,,74.00,54.00,,38.00,,38.00,,22.18,34.00,21.00,2.00,2.00,,18.00,
2025-02-24T07:00:00Z,,,,67.00,94.50,88.00,82.00,,74.00,51.00,,38.00,,38.00,,22.18,34.00,21.00,2.00,2.00,,18.00,
2025-02-24T08:00:00Z,,,,67.00,94.50,88.00,82.00,,74.00,54.00,,38.00,,38.00,,22.18,34.00,21.00,2.00,2.00,,18.00,
2025-02-24T14:00:00Z,,,,67.00,94.50,88.00,82.00,,76.00,54.00,,38.00,,38.00,,22.18,34.00,21.00,2.00,2.00,,18.00,
2025-02-24T15:00:00Z,,,,99.00,94.50,88.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,2.00,12.00,,18.00,
2025-02-24T16:00:00Z,,,,99.00,94.50,88.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,2.00,12.00,,18.00,
2025-02-24T17:00:00Z,,,,99.00,94.50,89.00,82.00,,76.00,51.00,,38.00,,38.00,,21.00,34.00,21.00,2.00,12.00,,18.00,
2025-02-24T18:00:00Z,,,,99.00,94.50,89.00,82.00,,75.70,52.80,,48.00,,39.00,,23.00,34.00,21.00,2.00,12.00,,18.00,
2025-02-24T19:00:00Z,,,,99.00,94.50,88.00,82.00,,75.76,52.80,,48.00,,39.00,,23.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-24T20:00:00Z,,,,99.00,94.50,89.00,82.00,,75.16,52.80,,48.00,,39.00,,24.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-24T21:00:00Z,,,,99.00,94.50,88.60,82.00,,75.16,53.00,,48.00,,39.00,,24.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-24T22:00:00Z,,,,99.00,94.50,89.00,81.58,,75.16,53.00,,48.00,,39.00,,25.78,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T00:00:00Z,,,,99.00,94.50,89.00,81.58,,75.16,53.00,,48.00,,39.00,,23.44,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T01:00:00Z,,,,99.00,94.50,89.00,81.58,,75.16,53.00,,48.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T03:00:00Z,,,,99.00,94.50,89.00,81.58,,75.16,51.00,,48.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T04:00:00Z,,,,99.00,94.50,87.45,81.58,,75.16,51.00,,44.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T05:00:00Z,,,,99.00,94.50,87.45,81.58,,75.16,53.89,,44.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,18.00,
2025-02-25T06:00:00Z,,,,99.00,94.50,87.45,81.58,,75.16,53.89,,44.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T14:00:00Z,,,,99.00,94.50,87.45,81.58,,75.16,51.46,,44.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T15:00:00Z,,,,99.00,94.50,87.45,81.58,,75.16,51.46,,49.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T17:00:00Z,,,,99.00,94.50,87.45,81.58,,75.00,49.28,,49.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T18:00:00Z,,,,99.00,94.50,87.45,81.58,,74.00,50.94,,49.00,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T19:00:00Z,,,,99.00,94.50,87.45,62.41,,50.21,50.94,,26.13,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T20:00:00Z,,,,99.00,94.50,87.45,62.41,,50.21,52.72,,26.13,,39.00,,27.00,34.00,21.00,2.00,12.28,,10.00,
2025-02-25T21:00:00Z,,,,99.00,94.50,87.45,62.41,,50.00,52.72,,26.13,,39.00,,22.01,34.00,21.00,2.00,12.28,9.00,10.00,
2025-02-25T23:00:00Z,,,,99.00,94.50,87.45,62.41,,50.00,52.72,,47.83,,39.00,,20.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T00:00:00Z,,,,99.00,94.50,87.45,80.79,,50.00,52.72,,47.83,,39.00,,21.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T01:00:00Z,,,,99.00,94.50,87.45,80.79,,73.73,52.72,,47.75,,39.00,,25.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T02:00:00Z,,,,99.00,94.50,87.45,80.79,,73.73,52.72,,48.41,,39.00,,25.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T03:00:00Z,,,,99.00,94.50,87.45,80.79,,52.50,52.72,,48.41,,39.00,,25.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T04:00:00Z,,,,99.00,94.50,87.45,80.79,,55.00,52.72,,22.29,,39.00,,25.00,34.00,21.00,23.37,12.28,9.00,10.00,
2025-02-26T05:00:00Z,,,,99.00,94.50,87.45,80.79,,55.00,52.72,,22.29,,39.00,,29.00,34.00,21.00,23.37,6.00,9.00,10.00,
2025-02-26T17:00:00Z,,,,99.00,94.50,87.45,80.79,,55.00,52.72,,22.29,,39.00,,21.00,34.00,21.00,23.37,6.00,9.00,10.00,
2025-02-26T18:00:00Z,,,,99.00,94.50,87.45,80.79,,55.00,52.72,,36.00,,39.00,,29.00,34.00,21.00,23.37,6.00,9.00,10.00,
2025-02-26T22:00:00Z,,,,99.00,94.50,87.45,80.79,,55.00,52.00,,36.00,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T00:00:00Z,,,,99.00,94.50,87.45,81.50,,55.00,52.00,,36.00,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T01:00:00Z,,,,99.00,94.50,87.45,81.50,,74.00,52.00,,36.00,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T03:00:00Z,,,,99.00,94.50,87.45,81.50,,74.00,52.00,,42.87,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T04:00:00Z,,,,99.00,94.50,87.45,81.37,,74.00,53.19,,42.87,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T06:00:00Z,,,,99.00,94.50,79.00,81.37,,74.00,53.19,,42.87,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T07:00:00Z,,,,99.00,94.50,79.00,81.37,,74.00,52.00,,42.87,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T14:00:00Z,,,,99.00,94.50,79.00,81.37,,51.55,52.00,,42.87,,39.00,,29.00,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T16:00:00Z,,,,99.00,94.50,79.00,81.37,,51.55,52.00,,42.87,,39.00,,29.27,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T17:00:00Z,,,,99.00,94.50,79.00,81.37,,51.55,52.00,,44.85,,39.00,,29.27,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T19:00:00Z,,,,99.00,94.50,79.00,81.37,51.00,51.55,52.00,,44.85,,39.00,,29.27,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T21:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,51.29,51.00,,44.85,,39.00,,29.27,34.00,21.00,23.37,5.00,9.00,10.00,
2025-02-27T23:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,51.29,51.00,,22.00,,39.00,,29.27,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T00:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,51.29,51.00,,23.00,,39.00,,29.27,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T02:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,73.00,51.00,,23.00,,39.00,,29.27,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T04:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,73.00,51.00,,23.00,,39.00,,29.27,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T16:00:00Z,,,,99.00,98.00,79.00,81.37,51.00,73.00,51.00,,29.00,,39.00,,21.00,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T18:00:00Z,,,,99.00,98.00,88.53,83.00,51.00,73.00,54.17,,29.00,,39.00,,21.00,34.00,21.00,23.37,5.00,8.94,10.00,
2025-02-28T19:00:00Z,,,,99.00,98.00,88.35,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.07,34.00,21.00,23.37,5.00,8.94,10.00,
2025-03-01T05:00:00Z,,99.00,,99.00,98.00,88.35,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.07,34.00,21.00,23.37,5.00,8.94,10.00,
2025-03-01T07:00:00Z,,99.00,,99.00,98.00,89.00,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.07,34.00,21.00,23.37,5.00,8.94,10.00,
2025-03-01T18:00:00Z,,99.00,,99.00,98.00,89.00,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.07,34.00,21.00,23.37,4.00,8.94,10.00,
2025-03-01T19:00:00Z,,99.00,,99.00,98.00,89.00,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.07,34.00,21.00,23.37,4.00,8.94,10.00,
2025-03-01T21:00:00Z,,99.00,,99.00,98.00,89.00,75.09,51.00,73.00,54.17,,45.00,,39.00,,21.80,34.00,21.00,23.37,4.00,8.94,10.00,
2025-03-01T22:00:00Z,,99.00,,99.00,98.00,89.00,75.09,51.00,73.00,55.00,,45.00,,39.00,,21.80,34.00,21.00,23.37,4.00,8.94,10.00,
2025-03-02T01:00:00Z,,99.00,,97.00,98.00,89.00,75.09,51.00,73.00,55.00,,45.00,,39.00,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T04:00:00Z,,99.00,,97.00,98.00,89.00,75.09,51.00,44.00,55.00,,45.00,,39.00,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T05:00:00Z,,99.00,,97.00,98.00,89.00,75.09,51.00,44.00,51.00,,45.00,,39.00,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T18:00:00Z,,99.00,,97.00,98.00,89.00,75.09,51.00,44.00,51.00,,45.00,,37.00,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T20:00:00Z,,99.00,,97.00,98.00,89.00,75.09,76.00,44.00,51.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T21:00:00Z,,99.00,,97.00,98.00,89.00,75.09,76.00,44.00,51.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T22:00:00Z,,99.00,,97.00,98.00,89.00,75.09,76.00,44.00,50.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-02T23:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,44.00,50.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T02:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,44.00,50.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T03:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,69.28,50.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T04:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,69.28,55.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T05:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,69.28,55.00,,36.84,,26.83,,21.80,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T06:00:00Z,,99.00,,97.00,98.00,89.83,82.00,76.00,69.28,55.00,,36.84,,26.83,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T14:00:00Z,,99.00,95.00,97.00,98.00,89.83,82.00,76.00,69.28,55.00,,36.84,,26.83,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T15:00:00Z,,99.00,95.00,97.00,98.00,81.44,82.00,76.00,69.28,55.00,,36.84,,26.83,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T17:00:00Z,,99.00,95.00,97.00,98.00,81.44,82.00,76.00,53.00,55.00,,36.84,,26.83,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T18:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,76.00,53.00,55.00,,36.84,,26.83,,27.55,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T19:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,76.00,54.57,55.00,,36.84,,26.83,,27.55,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T20:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,54.57,55.00,,36.84,,26.83,,27.55,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T21:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,55.92,55.00,,36.84,,26.83,,27.55,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T22:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,55.92,52.00,,36.84,,26.83,,27.55,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-03T23:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,55.92,52.00,,45.50,,26.83,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-04T00:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,55.92,55.00,,45.50,,36.28,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-04T01:00:00Z,,99.00,95.00,97.00,98.00,89.00,82.00,75.07,69.18,55.00,,44.00,,36.28,,27.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-04T03:00:00Z,,99.00,95.00,96.44,98.00,89.00,82.00,75.07,47.45,44.26,,44.00,,36.28,,22.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-04T04:00:00Z,,99.00,95.00,96.44,98.00,89.00,82.00,75.07,47.45,42.33,,31.00,,36.28,,22.00,34.00,21.00,23.37,4.00,8.94,4.00,
2025-03-04T05:00:00Z,,99.00,95.00,96.44,98.00,85.00,82.00,75.00,56.37,42.33,,31.00,,36.28,,22.00,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T06:00:00Z,,99.00,95.00,96.44,98.00,85.16,82.00,75.00,56.37,42.33,,31.00,,36.28,,22.00,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T07:00:00Z,,99.00,95.00,96.44,98.00,82.00,82.00,75.00,56.37,42.33,,31.00,,36.28,,22.00,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T08:00:00Z,,99.00,95.00,96.44,98.00,86.00,82.00,75.00,56.37,42.33,,31.00,,36.28,,22.00,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T15:00:00Z,,99.00,95.00,96.44,98.00,86.00,82.00,75.00,56.37,42.33,,31.00,,36.28,,20.75,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T17:00:00Z,,99.00,95.00,96.44,98.00,86.00,68.74,75.99,56.37,36.00,,31.00,,36.28,,20.75,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T18:00:00Z,,99.00,95.00,96.44,98.00,86.00,68.74,75.99,56.37,36.50,,31.00,,36.28,,19.00,34.00,21.00,23.37,4.00,4.00,4.00,
2025-03-04T19:00:00Z,,99.00,95.00,96.44,98.00,86.00,68.74,75.99,52.82,42.59,,31.00,,22.20,,23.00,34.00,21.00,6.00,4.00,3.00,4.00,
2025-03-04T20:00:00Z,,99.00,95.00,96.44,98.00,86.00,68.74,75.99,52.82,42.59,,31.00,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-04T21:00:00Z,,99.00,95.00,96.44,98.00,86.00,68.74,77.73,52.82,42.59,,31.00,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-04T22:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,77.73,59.80,43.00,,42.72,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-05T00:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,77.73,59.80,36.78,,42.72,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-05T01:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,56.93,59.80,43.00,,43.00,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-05T02:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,56.93,59.80,42.00,,43.00,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-05T03:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,56.93,52.64,42.00,,43.00,,22.20,,23.00,34.00,21.00,18.97,4.00,3.00,4.00,
2025-03-05T04:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,56.93,56.93,43.00,,42.00,,22.20,,23.00,34.00,21.00,17.00,4.00,8.00,4.00,
2025-03-05T05:00:00Z,,99.00,95.00,96.44,98.00,86.00,60.50,56.17,59.00,43.00,,42.00,,36.00,,23.00,34.00,21.00,17.00,4.00,8.00,4.00,
