timestamp,Above 0,Above 5,Above 10,Above 15,Above 20,Above 25,Above 30,Above 35,Above 40,Above 45,Above 48,Above 50,Above 52,Above 55,Above 57,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2025-02-24T03:37:00Z,,,,67.00,94.50,89.00,82.00,,74.00,54.00,,35.06,,38.00,,22.00,34.00,21.00,27.50,3.00,,18.00,
2025-02-24T03:40:00Z,,,,67.00,94.50,89.00,82.00,,74.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,3.00,,18.00,
2025-02-24T05:25:00Z,,,,67.00,94.50,89.00,82.00,,74.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T06:00:00Z,,,,67.00,94.50,89.00,82.00,,74.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T06:27:00Z,,,,67.00,94.50,88.00,82.00,,74.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T06:33:00Z,,,,67.00,94.50,88.00,82.00,,74.00,51.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T07:39:00Z,,,,67.00,94.50,88.00,82.00,,74.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T13:49:00Z,,,,67.00,94.50,88.00,82.00,,76.00,54.00,,38.00,,38.00,,22.00,34.00,21.00,27.50,2.00,,18.00,
2025-02-24T14:05:00Z,,,,67.00,94.50,88.00,82.00,,76.00,54.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T14:49:00Z,,,,99.00,94.50,88.00,82.00,,76.00,54.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T14:51:00Z,,,,99.00,94.50,88.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T14:53:00Z,,,,99.00,94.50,88.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T15:55:00Z,,,,99.00,94.50,88.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T16:37:00Z,,,,99.00,94.50,89.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T16:39:00Z,,,,99.00,94.50,89.00,82.00,,76.00,51.00,,38.00,,38.00,,21.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T17:04:00Z,,,,99.00,94.50,89.00,82.00,,76.00,51.00,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T17:24:00Z,,,,99.00,94.50,89.00,82.00,,76.00,52.80,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T17:34:00Z,,,,99.00,94.50,89.00,82.00,,75.70,52.80,,38.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T17:35:00Z,,,,99.00,94.50,89.00,82.00,,75.70,52.80,,48.00,,38.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
2025-02-24T17:37:00Z,,,,99.00,94.50,89.00,82.00,,75.70,52.80,,48.00,,39.00,,23.00,34.00,21.00,27.50,12.00,,18.00,
