timestamp,Above 10,Above 15,Above 20,Above 22,Above 25,Above 27,Above 30,Above 35,Above 40,Above 45,Above 50,Above 55,Above 60,Above 65,Above 70,Above 75,Above 80,Above 85,Above 90,Above 95
2026-01-22T01:00:00Z,99.00,91.00,38.75,,13.06,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:01:00Z,99.00,91.00,38.75,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:03:00Z,99.00,91.00,38.75,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:11:00Z,99.00,91.00,62.00,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:12:00Z,99.00,91.00,64.00,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:14:00Z,99.00,91.00,64.00,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:19:00Z,99.00,91.00,64.00,,11.90,,9.66,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:22:00Z,99.00,91.00,64.00,,11.90,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:24:00Z,99.00,91.00,64.00,,31.20,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:34:00Z,99.00,91.00,64.00,,31.00,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:50:00Z,99.00,91.00,64.00,,31.00,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,2.47,1.00,1.81,1.00,1.00,3.00
2026-01-22T01:53:00Z,99.00,91.00,64.00,,31.00,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:10:00Z,99.00,91.00,40.95,,13.79,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:11:00Z,99.00,91.00,36.00,,13.79,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:12:00Z,99.00,91.00,36.00,,13.79,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:14:00Z,99.00,91.00,36.00,,38.36,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:15:00Z,99.00,91.00,57.00,,38.36,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:22:00Z,99.00,91.00,57.00,,38.36,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:36:00Z,99.00,91.00,57.00,,15.25,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:39:00Z,99.00,91.00,55.76,,15.25,,9.66,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:41:00Z,99.00,91.00,55.76,,15.25,,15.91,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:43:00Z,99.00,91.00,55.76,,14.00,,15.91,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:46:00Z,99.00,91.00,55.76,,11.98,,15.91,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T02:52:00Z,99.00,91.00,55.76,,37.02,,15.91,3.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:00:00Z,99.00,91.00,55.76,,37.02,,15.91,4.00,2.54,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:01:00Z,99.00,91.00,55.76,,37.02,,15.91,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:02:00Z,99.00,91.00,55.76,,39.00,,15.91,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:13:00Z,99.00,91.00,65.00,,39.00,,15.91,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:14:00Z,99.00,91.00,32.50,,39.00,,15.91,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:22:00Z,99.00,91.00,32.50,,39.00,,14.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:25:00Z,99.00,91.00,32.50,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:26:00Z,99.00,91.00,32.50,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:35:00Z,99.00,91.00,60.68,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T03:42:00Z,99.00,91.00,60.68,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:00:00Z,99.00,91.00,60.68,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:01:00Z,99.00,91.00,60.68,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:03:00Z,99.00,91.00,38.00,,39.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:05:00Z,99.00,91.00,38.00,,26.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:06:00Z,99.00,91.00,61.00,,26.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:10:00Z,99.00,91.00,61.00,,26.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:20:00Z,99.00,91.00,62.00,,26.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:22:00Z,99.00,91.00,62.00,,26.00,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:41:00Z,99.00,91.00,62.00,,33.28,,6.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:53:00Z,99.00,91.00,62.00,,33.28,,14.09,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:56:00Z,99.00,91.00,62.00,,33.28,,14.09,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T04:58:00Z,99.00,91.00,62.00,,33.28,,14.09,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T05:06:00Z,99.00,91.00,48.00,,33.28,,14.09,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T05:22:00Z,99.00,91.00,48.00,,33.28,,7.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T05:23:00Z,99.00,91.00,48.00,,35.00,,7.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T05:43:00Z,99.00,96.67,48.33,,35.00,,7.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:05:00Z,99.00,96.67,48.33,,13.33,,7.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:13:00Z,99.00,96.67,48.33,,13.33,,13.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:15:00Z,99.00,96.67,48.33,,13.33,,13.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:27:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:32:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T06:55:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:01:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:14:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:17:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.98,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:18:00Z,99.00,96.67,48.33,,13.33,,8.00,4.00,3.98,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T07:21:00Z,99.00,96.67,48.33,,13.33,,8.00,5.00,3.98,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T10:06:00Z,99.00,96.67,48.33,,13.33,,9.00,5.00,3.98,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T10:14:00Z,99.00,96.67,48.33,,21.47,,9.00,5.00,3.98,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T10:18:00Z,99.00,96.67,48.33,,21.47,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T10:41:00Z,99.00,91.03,48.33,,21.47,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T11:06:00Z,99.00,91.03,48.33,,21.47,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T11:43:00Z,99.00,91.03,48.33,,14.41,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:12:00Z,99.00,91.03,48.33,,14.41,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:21:00Z,99.00,84.00,48.33,,14.41,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:23:00Z,99.00,84.00,48.33,,24.01,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:25:00Z,99.00,84.00,48.33,,24.01,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:34:00Z,99.00,84.00,54.00,,24.01,,9.00,5.00,4.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:36:00Z,99.00,84.00,54.00,,24.01,,9.00,5.00,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:38:00Z,99.00,84.00,54.00,,26.00,,9.00,5.00,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:39:00Z,99.00,84.00,46.00,,26.00,,9.00,5.00,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:40:00Z,99.00,84.00,51.50,,26.00,,9.00,5.00,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T12:57:00Z,99.00,84.00,44.00,,26.00,,9.00,5.00,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:00:00Z,99.00,84.00,38.67,,26.00,,9.00,3.98,4.00,1.00,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:07:00Z,99.00,84.00,38.67,,26.00,,9.00,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:23:00Z,99.00,84.00,34.00,,26.00,,9.00,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:28:00Z,99.00,84.00,34.00,,26.00,,6.00,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:36:00Z,99.00,84.00,34.00,,26.00,,10.11,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:38:00Z,99.00,84.00,43.30,,26.00,,10.11,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:43:00Z,99.00,84.00,43.30,,26.00,,11.37,3.98,4.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T13:56:00Z,99.00,84.00,43.30,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:02:00Z,99.00,94.33,43.30,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:07:00Z,99.00,94.33,43.00,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:12:00Z,99.00,94.33,34.00,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:14:00Z,99.00,94.33,34.00,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:15:00Z,99.00,94.33,33.31,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:16:00Z,99.00,94.33,34.00,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:20:00Z,99.00,94.33,33.00,,26.00,,11.37,3.98,3.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:21:00Z,99.00,94.33,33.00,,26.00,,11.37,3.98,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:23:00Z,99.00,94.33,32.00,,26.00,,11.37,3.98,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:26:00Z,99.00,94.33,32.00,,9.21,,11.37,3.98,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:33:00Z,99.00,94.33,32.02,,9.21,,11.37,3.98,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:39:00Z,99.00,94.33,32.02,,9.21,,7.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:40:00Z,99.00,94.33,31.00,,9.21,,7.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:43:00Z,99.00,94.33,31.00,,9.21,,6.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:44:00Z,99.00,94.33,31.00,,9.21,,5.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:45:00Z,99.00,94.33,31.00,,9.21,,4.81,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:49:00Z,99.00,94.33,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:52:00Z,99.00,94.33,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:54:00Z,99.00,94.33,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:55:00Z,99.00,88.00,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:56:00Z,99.00,88.00,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T14:57:00Z,99.00,88.00,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:13:00Z,99.00,87.21,31.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:14:00Z,99.00,87.21,30.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:15:00Z,99.00,87.21,30.00,,9.21,,2.00,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:16:00Z,99.00,87.21,30.00,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:17:00Z,99.00,87.21,30.00,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:22:00Z,99.00,84.49,30.00,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:28:00Z,99.00,84.49,21.25,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:34:00Z,99.00,84.49,30.00,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:35:00Z,99.00,84.49,19.62,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:41:00Z,99.00,84.49,27.90,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:42:00Z,99.00,84.49,27.90,,9.21,,4.68,3.00,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:49:00Z,99.00,84.49,28.00,,9.21,,4.68,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:51:00Z,99.00,84.49,28.00,,13.00,,4.68,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:53:00Z,99.00,84.49,28.00,,13.00,,2.00,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:54:00Z,99.00,84.49,28.00,,13.00,,4.00,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T15:55:00Z,99.00,84.49,28.00,,13.00,,4.00,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:17:00Z,99.00,84.49,28.00,,13.00,,4.00,1.88,2.00,1.08,1.00,23.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:23:00Z,99.00,84.49,28.00,,13.00,,4.00,1.88,2.00,1.08,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:24:00Z,99.00,84.49,28.00,,13.00,,4.00,1.88,2.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:37:00Z,99.00,84.49,31.00,,13.00,,4.00,1.88,2.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:50:00Z,99.00,84.49,31.00,,13.00,,4.00,1.88,2.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T16:57:00Z,99.00,84.49,31.00,,13.00,,4.00,1.88,1.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:06:00Z,99.00,84.49,31.00,,13.00,,4.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:07:00Z,99.00,84.49,28.00,,16.41,,4.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:08:00Z,99.00,80.02,28.00,,16.41,,4.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:14:00Z,99.00,80.02,28.00,,16.36,,4.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:16:00Z,99.00,80.02,30.00,,16.36,,4.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:22:00Z,99.00,80.02,30.00,,16.36,,5.06,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:24:00Z,99.00,80.30,26.17,,16.36,,5.06,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:30:00Z,99.00,80.30,26.17,,16.36,,5.06,2.95,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:31:00Z,99.00,80.30,26.17,,16.36,,6.00,2.95,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:33:00Z,99.00,80.30,26.17,,16.36,,6.09,3.49,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:37:00Z,99.00,80.30,26.17,,16.36,,6.09,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:38:00Z,99.00,80.30,28.18,,16.00,,6.09,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:47:00Z,99.00,80.30,28.18,,16.00,,2.42,2.00,1.00,1.37,1.00,1.00,1.00,1.00,13.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:48:00Z,99.00,80.30,28.18,,16.00,,4.18,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:57:00Z,99.00,70.00,28.18,,16.00,,4.18,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T17:59:00Z,99.00,70.00,28.18,,13.00,,2.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:00:00Z,99.00,87.85,28.18,,13.00,,2.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:03:00Z,99.00,70.50,28.18,,13.00,,2.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:08:00Z,99.00,70.50,23.00,,13.00,,2.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:13:00Z,99.00,70.50,23.48,,13.00,,2.00,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:19:00Z,99.00,70.50,23.48,,13.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:21:00Z,99.00,70.50,23.48,,13.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:24:00Z,99.00,81.00,23.48,,13.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:31:00Z,99.00,67.84,23.48,,13.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:38:00Z,99.00,67.84,23.00,,12.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:41:00Z,99.00,67.84,27.00,,12.00,,5.03,2.00,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
2026-01-22T18:44:00Z,99.00,67.84,27.00,,12.00,,5.03,2.14,1.00,1.37,1.00,1.00,1.00,1.00,1.00,1.00,1.81,1.00,1.00,3.00
