ticker,event_ticker,movie_name,floor_strike,strike_type,result,open_time,close_time,settlement_ts,captured_at,candle_rows,slug,total_at_close,fresh_at_close,score_self,lastday_daylevel,as_of_id,db_joined
KXRT-POW-35,KXRT-POW,Power Ballad,35,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2433,power_ballad,127,73,57,0,649484,True
KXRT-POW-30,KXRT-POW,Power Ballad,30,greater,yes,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:20:34.452483Z,2026-06-10T03:44:43Z,2323,power_ballad,127,73,57,0,649484,True
KXRT-PRE-83,KXRT-PRE,Pressure,83,greater,yes,2026-05-29T20:20:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,965,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-81,KXRT-PRE,Pressure,81,greater,yes,2026-05-29T20:25:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,861,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-86,KXRT-PRE,Pressure,86,greater,yes,2026-05-28T02:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,3647,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-77,KXRT-PRE,Pressure,77,greater,yes,2026-05-28T02:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,1500,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-84,KXRT-PRE,Pressure,84,greater,yes,2026-05-28T02:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,3117,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-87,KXRT-PRE,Pressure,87,greater,no,2026-05-28T02:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,1974,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-82,KXRT-PRE,Pressure,82,greater,yes,2026-05-28T02:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,2310,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-95,KXRT-PRE,Pressure,95,greater,no,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,423,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-90,KXRT-PRE,Pressure,90,greater,no,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,1926,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-85,KXRT-PRE,Pressure,85,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,5318,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-80,KXRT-PRE,Pressure,80,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,6663,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-75,KXRT-PRE,Pressure,75,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,7524,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-70,KXRT-PRE,Pressure,70,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,3189,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-65,KXRT-PRE,Pressure,65,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,3118,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-60,KXRT-PRE,Pressure,60,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,2016,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-55,KXRT-PRE,Pressure,55,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,1504,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-50,KXRT-PRE,Pressure,50,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,1193,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-45,KXRT-PRE,Pressure,45,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,119,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-40,KXRT-PRE,Pressure,40,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,107,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-35,KXRT-PRE,Pressure,35,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,280,pressure_2026,113,98,87,0,649484,True
KXRT-PRE-30,KXRT-PRE,Pressure,30,greater,yes,2026-04-24T14:00:00Z,2026-06-01T14:00:00Z,2026-06-01T15:11:00.615476Z,2026-06-10T03:44:43Z,319,pressure_2026,113,98,87,0,649484,True
KXRT-SCA-34,KXRT-SCA,Scary Movie,34,greater,no,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,319,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-33,KXRT-SCA,Scary Movie,33,greater,no,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,471,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-32,KXRT-SCA,Scary Movie,32,greater,no,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,937,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-27,KXRT-SCA,Scary Movie,27,greater,no,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,2828,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-22,KXRT-SCA,Scary Movie,22,greater,yes,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,832,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-17,KXRT-SCA,Scary Movie,17,greater,yes,2026-06-05T02:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,268,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-10,KXRT-SCA,Scary Movie,10,greater,yes,2026-05-08T18:10:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,796,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-25,KXRT-SCA,Scary Movie,25,greater,no,2026-05-07T16:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,13551,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-20,KXRT-SCA,Scary Movie,20,greater,yes,2026-05-07T16:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,8009,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-15,KXRT-SCA,Scary Movie,15,greater,yes,2026-05-07T16:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,6311,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-95,KXRT-SCA,Scary Movie,95,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,1736,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-90,KXRT-SCA,Scary Movie,90,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,1106,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-85,KXRT-SCA,Scary Movie,85,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,1724,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-80,KXRT-SCA,Scary Movie,80,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,1303,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-75,KXRT-SCA,Scary Movie,75,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,3222,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-70,KXRT-SCA,Scary Movie,70,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,6272,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-65,KXRT-SCA,Scary Movie,65,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,5041,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-60,KXRT-SCA,Scary Movie,60,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,11487,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-55,KXRT-SCA,Scary Movie,55,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,11207,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-50,KXRT-SCA,Scary Movie,50,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,8170,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-45,KXRT-SCA,Scary Movie,45,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,7957,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-40,KXRT-SCA,Scary Movie,40,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,14265,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-35,KXRT-SCA,Scary Movie,35,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,12533,scary_movie_2026,99,0,0,0,649484,True
KXRT-SCA-30,KXRT-SCA,Scary Movie,30,greater,no,2026-05-05T14:00:00Z,2026-06-08T14:00:00Z,2026-06-08T15:21:14.479421Z,2026-06-10T03:44:43Z,19743,scary_movie_2026,99,0,0,0,649484,True
KXRT-SHEE-97,KXRT-SHEE,The Sheep Detectives,97,greater,no,2026-05-06T19:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,202,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-96,KXRT-SHEE,The Sheep Detectives,96,greater,no,2026-05-06T19:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,446,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-94,KXRT-SHEE,The Sheep Detectives,94,greater,no,2026-05-06T19:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,1387,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-93,KXRT-SHEE,The Sheep Detectives,93,greater,no,2026-05-06T19:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,3435,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-92,KXRT-SHEE,The Sheep Detectives,92,greater,yes,2026-04-28T00:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,8156,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-82,KXRT-SHEE,The Sheep Detectives,82,greater,yes,2026-04-28T00:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,674,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-87,KXRT-SHEE,The Sheep Detectives,87,greater,yes,2026-04-27T23:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,6648,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-95,KXRT-SHEE,The Sheep Detectives,95,greater,no,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,5284,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-90,KXRT-SHEE,The Sheep Detectives,90,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,10646,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-85,KXRT-SHEE,The Sheep Detectives,85,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,9973,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-80,KXRT-SHEE,The Sheep Detectives,80,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,4086,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-75,KXRT-SHEE,The Sheep Detectives,75,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,7195,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-70,KXRT-SHEE,The Sheep Detectives,70,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,416,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-65,KXRT-SHEE,The Sheep Detectives,65,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,2467,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-60,KXRT-SHEE,The Sheep Detectives,60,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,899,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-55,KXRT-SHEE,The Sheep Detectives,55,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,418,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-50,KXRT-SHEE,The Sheep Detectives,50,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,184,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-45,KXRT-SHEE,The Sheep Detectives,45,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,181,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-40,KXRT-SHEE,The Sheep Detectives,40,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,105,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-35,KXRT-SHEE,The Sheep Detectives,35,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,111,the_sheep_detectives,135,126,93,0,649484,True
KXRT-SHEE-30,KXRT-SHEE,The Sheep Detectives,30,greater,yes,2026-04-17T14:00:00Z,2026-05-11T14:00:00Z,2026-05-11T15:15:05.858109Z,2026-06-10T03:44:43Z,105,the_sheep_detectives,135,126,93,0,649484,True
KXRT-STA-64,KXRT-STA,Star Wars: The Mandalorian and Grogu,64,greater,no,2026-05-22T18:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1177,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-63,KXRT-STA,Star Wars: The Mandalorian and Grogu,63,greater,no,2026-05-22T18:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1857,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-61,KXRT-STA,Star Wars: The Mandalorian and Grogu,61,greater,yes,2026-05-22T18:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1207,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-59,KXRT-STA,Star Wars: The Mandalorian and Grogu,59,greater,yes,2026-05-19T19:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,2482,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-58,KXRT-STA,Star Wars: The Mandalorian and Grogu,58,greater,yes,2026-05-19T19:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1541,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-56,KXRT-STA,Star Wars: The Mandalorian and Grogu,56,greater,yes,2026-05-19T19:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1864,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-62,KXRT-STA,Star Wars: The Mandalorian and Grogu,62,greater,no,2026-05-19T19:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,4851,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-47,KXRT-STA,Star Wars: The Mandalorian and Grogu,47,greater,yes,2026-05-19T19:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,87,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-57,KXRT-STA,Star Wars: The Mandalorian and Grogu,57,greater,yes,2026-05-19T15:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1805,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-52,KXRT-STA,Star Wars: The Mandalorian and Grogu,52,greater,yes,2026-05-19T15:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,241,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-95,KXRT-STA,Star Wars: The Mandalorian and Grogu,95,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,211,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-90,KXRT-STA,Star Wars: The Mandalorian and Grogu,90,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1213,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-85,KXRT-STA,Star Wars: The Mandalorian and Grogu,85,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,3239,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-80,KXRT-STA,Star Wars: The Mandalorian and Grogu,80,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,9722,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-75,KXRT-STA,Star Wars: The Mandalorian and Grogu,75,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,10748,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-70,KXRT-STA,Star Wars: The Mandalorian and Grogu,70,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,8120,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-65,KXRT-STA,Star Wars: The Mandalorian and Grogu,65,greater,no,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,7198,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-60,KXRT-STA,Star Wars: The Mandalorian and Grogu,60,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,11446,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-55,KXRT-STA,Star Wars: The Mandalorian and Grogu,55,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,3937,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-50,KXRT-STA,Star Wars: The Mandalorian and Grogu,50,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,2435,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-45,KXRT-STA,Star Wars: The Mandalorian and Grogu,45,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,3218,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-40,KXRT-STA,Star Wars: The Mandalorian and Grogu,40,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,1351,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-35,KXRT-STA,Star Wars: The Mandalorian and Grogu,35,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,485,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-STA-30,KXRT-STA,Star Wars: The Mandalorian and Grogu,30,greater,yes,2026-04-17T14:00:00Z,2026-05-25T14:00:00Z,2026-05-25T15:20:21.577977Z,2026-06-10T03:44:43Z,493,star_wars_the_mandalorian_and_grogu,247,153,62,1,649484,True
KXRT-SUP-37,KXRT-SUP,The Super Mario Galaxy Movie,37,greater,yes,2026-04-02T17:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,1333,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-32,KXRT-SUP,The Super Mario Galaxy Movie,32,greater,yes,2026-04-02T17:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,824,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-35,KXRT-SUP,The Super Mario Galaxy Movie,35,greater,yes,2026-03-31T20:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,1462,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-47,KXRT-SUP,The Super Mario Galaxy Movie,47,greater,no,2026-03-31T20:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,2138,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-42,KXRT-SUP,The Super Mario Galaxy Movie,42,greater,no,2026-03-31T20:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,4331,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-40,KXRT-SUP,The Super Mario Galaxy Movie,40,greater,yes,2026-03-31T20:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,3815,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-95,KXRT-SUP,The Super Mario Galaxy Movie,95,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,901,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-90,KXRT-SUP,The Super Mario Galaxy Movie,90,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,1735,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-85,KXRT-SUP,The Super Mario Galaxy Movie,85,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,2983,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-80,KXRT-SUP,The Super Mario Galaxy Movie,80,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,2726,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-75,KXRT-SUP,The Super Mario Galaxy Movie,75,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,6722,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-70,KXRT-SUP,The Super Mario Galaxy Movie,70,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,10337,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-65,KXRT-SUP,The Super Mario Galaxy Movie,65,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,12613,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-60,KXRT-SUP,The Super Mario Galaxy Movie,60,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,10884,the_super_mario_galaxy_movie,174,72,41,0,649484,True
KXRT-SUP-55,KXRT-SUP,The Super Mario Galaxy Movie,55,greater,no,2026-03-03T15:00:00Z,2026-04-06T14:00:00Z,2026-04-06T15:24:33.734123Z,2026-06-10T03:44:43Z,10444,the_super_mario_galaxy_movie,174,72,41,0,649484,True
